"","label","wallet_id","txs_count","balance","total_received","total_sent","total_life","addresses_count","avg_incoming_tx_per_address","total_incoming_tx","fraction_unique_addr_count","wallet_alias","Min_sent","Max_sent","Avg_sent","Total_sent","Stdev_sent","Var_sent","Min_received","Max_received","Avg_received","Total_received","Stdev_received","Var_received"
"1876","Unclassified","b8d58f309f20b18d",2,0,1,1,8467,1,1,1,2,"b8d58f309f20b18d",0.91900745,0.94438066,0.931694055,1.86338811,0,0,0.00472,0.91900745,0.465272998,1.86109199,0,0
"1878","Unclassified","000008035a3386c1",1822516,12.02467038,570,30,34422566,809628,156.158333333333,93695,2.25105357028166,"000008035a3386c1",8.12e-06,903.51199984,1.59160968,8594.69227168,15.4332214810282,238.184325282472,6.25e-06,895.03219111,0.039624135,8590.47288683,2.3358665700312,5.4562726329893
"1879","Unclassified","3ffd6d8f172baedf",2,0,1,1,3587,1,1,1,2,"3ffd6d8f172baedf",0.05,0.0894,0.0697,0.1394,0,0,0.0024887,0.05,0.03482966,0.13931864,0,0
"1880","Unclassified","65cedc467cd66af7",22,0,11,11,24405556,1,11,11,22,"65cedc467cd66af7",0.00061,1.4595,0.342506595,10.61770446,0.365770899291253,0.133788350768332,0.00061,1.40456,0.331348866,10.60316372,0.371809306235708,0.138242160203478
"1881","Unclassified","45c3e711c078035a",2,0,1,1,6451,1,1,1,2,"45c3e711c078035a",10.6273999,10.80216618,10.71478304,21.42956608,0,0,0.00092675,10.6273999,0.931625308,21.42738208,0,0
"1882","Unclassified","ab6ed511864166bf",1,0.00057458,1,0,0,1,1,1,1,"ab6ed511864166bf",0,0,0,0,0,0,0.00057458,0.0053,0.00293729,0.00587458,0,0
"1883","Unclassified","00002462f1ea9487",318583,0.0352435,592,8,18886806,325365,2.47166666666667,1483,0.979155717425046,"00002462f1ea9487",5.97e-06,234.36074124,0.574720678,1660.36804004,7.11809897337703,50.6673329947912,5.97e-06,234.22397201,0.47179705,1660.25381905,5.95802405611696,35.4980506532684
"1884","Unclassified","38edf67a6159cadb",2,0,1,1,2356937,1,1,1,2,"38edf67a6159cadb",0.03010374,0.0383316,0.03421767,0.06843534,0,0,0.006169,0.03010374,0.01630936,0.06523744,0,0
"1885","Unclassified","dba637efd4c3f93b",2,0,1,1,15140327,1,1,1,2,"dba637efd4c3f93b",0.00551338,14.100298,5.133360504,56.46696554,0,0,0.001,8.999,0.553550257,56.46212624,0,0
"1886","Unclassified","1349199db6401391",2,0,1,1,191972,1,1,1,2,"1349199db6401391",0.00787795,0.011165,0.009521475,0.01904295,0,0,0.00312975,0.00787795,0.004755088,0.01902035,0,0
"1887","Unclassified","f23ee00d2eb4246d",2,0,1,1,5534,1,1,1,2,"f23ee00d2eb4246d",0.66393452,0.88064125,0.772287885,1.54457577,0,0,0.00832974,0.66393452,0.385672495,1.54268998,0,0
"1888","Unclassified","5f11ba5848bb445a",2,0,1,1,30176,1,1,1,2,"5f11ba5848bb445a",1.36992638,1.42987,1.39989819,2.79979638,0,0,0.0596242,1.36992638,0.699762765,2.79905106,0,0
"1889","Unclassified","118dd9af85e8eadb",5,0,4,1,3163567,4,1,4,1.25,"118dd9af85e8eadb",1.671e-05,0.00580283,0.00234845,0.0187876,0,0,1.671e-05,0.00573619,0.002078702,0.01870832,0.00190649024997361,3.63470507324444e-06
"1890","Unclassified","935e91b12bbd975c",3,0,2,1,250750,2,1,2,1.5,"935e91b12bbd975c",0.00012093,0.14670591,0.041517945,0.16607178,0,0,2.596e-05,0.132344,0.027655213,0.16593128,0.0516907781088587,0.00267193654149927
"1892","Unclassified","03602161f28f26ce",23,0,22,1,30390,22,1,22,1.04545454545455,"03602161f28f26ce",0.00026521,64,1.293583025,89.25722874,0,0,5.61e-06,9.999,0.623683739,89.1867747,1.51146975506871,2.28454082048747
"1894","Unclassified","0e84f469018b1610",74,0,50,24,51523547,1,50,50,74,"0e84f469018b1610",0.00180366,49.9278112,4.770725841,873.04282896,9.57954243004406,91.7676331690145,0.0099474,46.94096525,7.864963814,873.01098337,10.2149192526795,104.344575338763
"1895","Unclassified","8a4fefc02901a72e",2,0,1,1,264105,1,1,1,2,"8a4fefc02901a72e",0.35,0.66842326,0.50921163,1.01842326,0,0,0.134,0.35,0.25450103,1.01800412,0,0
"1896","Unclassified","d9fa2ac60515cd10",2,0,1,1,509,1,1,1,2,"d9fa2ac60515cd10",1.69043731,1.74752191,1.71897961,3.43795922,0,0,0.0087305,1.69043731,0.859295088,3.43718035,0,0
"1897","Unclassified","09ff1b5b70b4e8e8",2,0,1,1,2807,1,1,1,2,"09ff1b5b70b4e8e8",0.12524487,0.12809167,0.12666827,0.25333654,0,0,0.00281,0.12524487,0.063316138,0.25326455,0,0
"1898","Unclassified","0fa34ec43b8060cc",2,0,1,1,54012,1,1,1,2,"0fa34ec43b8060cc",0.9203676,0.9214029,0.92088525,1.8417705,0,0,0.0006145,0.9203676,0.46034601,1.84138404,0,0
"1899","Unclassified","0f6adb1bfd89dd51",6,0,5,1,5160549,5,1,5,1.2,"0f6adb1bfd89dd51",0.001398,3.51266747,0.361597398,7.59354536,0,0,0.00089578,3.37990599,0.23719791,7.59033311,0.61836089729771,0.38237019930683
"1900","Unclassified","a71ac512ab2ab321",2,0,1,1,6553,1,1,1,2,"a71ac512ab2ab321",4.57955734,4.5806291,4.58009322,9.16018644,0,0,0.00097096,4.57955734,2.28999621,9.15998484,0,0
"1901","Unclassified","968917f29c8caccf",2,0,1,1,349437,1,1,1,2,"968917f29c8caccf",2.08509818,2.17689348,2.13099583,4.26199166,0,0,0.091784,2.08509818,1.42065786,4.26197358,0,0
"1902","Unclassified","0000657c85c6dbaf",912774,51.1568313,167,433,3355436,113413,600.881666666667,360529,8.04823080246533,"0000657c85c6dbaf",5.46e-06,5.12232263,0.187810865,134.09695744,0.680801793238762,0.463491081677115,2.94e-06,5.12232263,0.178453169,134.01832967,0.664971137067342,0.442186613132634
"1904","Unclassified","901a7be2b609b679",2,0,1,1,14674856,1,1,1,2,"901a7be2b609b679",0.00030967,0.00536429,0.002618277,0.00785483,0,0,0.00217881,0.00347848,0.00261272,0.00783816,0,0
"1905","Unclassified","aa3d3c65f0bb8100",3,0,2,1,1903,2,1,2,1.5,"aa3d3c65f0bb8100",0.00557,9,1.327810993,9.29467695,0,0,0.0120178,9,1.549091658,9.29454995,3.65126555986979,13.3317401886912
"1906","Unclassified","5b30d77584586d0a",2,0,1,1,396634,1,1,1,2,"5b30d77584586d0a",0.02180865,0.02293865,0.02237365,0.0447473,0,0,0.000565,0.02180865,0.011040848,0.04416339,0,0
"1908","Unclassified","a67ed78ab9f822e1",97,0.68144428,95,2,52028532,3,32,96,32.3333333333333,"a67ed78ab9f822e1",0.00070931,80.77435502,21.057156212,2590.03021409,19.8974563562233,395.908769447811,0.00050082,68.7293441,0.015095499,2584.95328969,0.565743310669134,0.320065493566872
"1909","Unclassified","cfae6814765dbf69",5,0,3,2,42074256,1,3,3,5,"cfae6814765dbf69",0.02681444,42.14981143,6.365746402,63.65746402,12.9519741841528,167.75363526696,0.00464816,26.89087503,1.675162896,63.65619004,4.81459111560305,23.1802876104438
"1910","Unclassified","00dc866dab7d6db4",138,0.00145655,136,2,7973870,133,1.02255639097744,136,1.03759398496241,"00dc866dab7d6db4",0.0001183,47.00433164,0.449166931,249.28764645,2.62422519644276,6.88655788164504,1.221e-05,46.93112235,0.133361075,248.45168307,1.40114870666666,1.96321769819366
"1911","Unclassified","713a329a3da8fa27",1,0.00050176,1,0,0,1,1,1,1,"713a329a3da8fa27",0,0,0,0,0,0,0.00050176,0.009,0.00475088,0.00950176,0,0
"1912","Unclassified","41d55c7bc1bb491b",2,0,1,1,0,1,1,1,2,"41d55c7bc1bb491b",0.51915699,0.72851153,0.62383426,1.24766852,0,0,0.07626491,0.51915699,0.31173986,1.24695944,0,0
"1913","Unclassified","f2284ab66da121b1",2,0,1,1,9021,1,1,1,2,"f2284ab66da121b1",0.0093868,0.00984572,0.00961626,0.01923252,0,0,0.0003885,0.0093868,0.004796053,0.01918421,0,0
"1914","Unclassified","01433f4e8407b4aa",101,0,100,1,1527306,98,1.02040816326531,100,1.03061224489796,"01433f4e8407b4aa",5.43e-05,10.05824976,0.351024488,87.0540731,0,0,7.4e-05,26.04105562,0.33284022,86.87129746,1.81636279894643,3.29917381739652
"1915","Unclassified","0835439859807f3f",14,0,11,3,13276033,9,1.22222222222222,11,1.55555555555556,"0835439859807f3f",4.124e-05,24.80098781,1.464743472,45.40704762,5.09372419376084,25.9460261621045,6.22e-06,24.77594604,0.926588977,45.40285988,3.87096063767439,14.9843362584245
"1916","Unclassified","938922f3042f3f5f",2,0,1,1,2995,1,1,1,2,"938922f3042f3f5f",41.36035141,41.48130771,41.42082956,82.84165912,0,0,0.01173633,41.36035141,20.71024528,82.84098112,0,0
"1917","Unclassified","09c8a2fbbd44d39b",83,0.0029,81,2,11436783,79,1.0253164556962,81,1.05063291139241,"09c8a2fbbd44d39b",1.3e-05,340.8537982,2.540014123,596.903319,22.752504107352,517.676443155068,5.81e-06,339.54845807,1.06964507,596.86194883,14.7112336355901,216.420395080916
"1919","Unclassified","00007b52af41791e",455649,0.21573165,377,223,15324891,176560,57.1283333333333,34277,2.58070344358858,"00007b52af41791e",3.881e-05,992.16596161,3.318721624,4218.09518458,32.3472394406012,1046.34389942759,5.9e-06,978.92403988,0.395124451,4217.95351402,10.8753642936315,118.273548519196
"1920","Unclassified","0001b20967215a25",915059,2.92959426,419,181,15606913,142852,189.511666666667,113707,6.40564360316971,"0001b20967215a25",6e-06,1239.54484572,6.215985117,12419.53826371,43.1377896571222,1860.86889650212,6.63e-06,1233.73282,0.09711557,12419.04198568,5.26891786654053,27.76149548435
"1923","Unclassified","00000c01f59d3df1",2220651,0.34846982,592,8,37037419,581364,349.331666666667,209599,3.81972567960864,"00000c01f59d3df1",5.46e-06,182.98216446,4.205042835,8414.29071282,14.4440492237125,208.630557977029,5.46e-06,316.80421695,0.179272798,8413.27239688,3.19107019989939,10.182929020686
"1924","Unclassified","34022699609f54a6",2,0,1,1,10502,1,1,1,2,"34022699609f54a6",0.00298305,0.02442714,0.008198645,0.04919187,0,0,0.00010556,0.02442714,0.012253803,0.04901521,0,0
"1925","Unclassified","df8cfe81443a8607",2,0,1,1,2337,1,1,1,2,"df8cfe81443a8607",0.65547036,0.74189122,0.69868079,1.39736158,0,0,0.061139,0.65547036,0.348809975,1.3952399,0,0
"1926","Unclassified","1229d2f889bc5e28",169,0.92081187,153,16,26845287,11,14.4545454545455,159,15.3636363636364,"1229d2f889bc5e28",0.00017236,137.34099346,11.419473127,3231.71089508,18.6473316638826,347.722978182839,0.00017236,121.21710538,0.017784862,3231.20715572,0.593908122688852,0.352726858195797
"1927","Unclassified","0000016cbdec1136",1126750,3.2791727,598,2,7736271,992726,231.723333333333,139034,1.13500603389052,"0000016cbdec1136",5.49e-06,371.88934865,11.141725691,16422.90366838,40.0936496711501,1607.50074395291,1e-05,154.9996,0.057602952,16421.68005821,1.06226433047071,1.12840550779039
"1928","Unclassified","741ed42fa38efe16",30,0.00522726,14,16,64787217,1,14,14,30,"741ed42fa38efe16",0.00027839,26.35960723,2.442120095,95.24268369,5.9951999129717,35.9424219964959,7.56e-06,26.32291216,1.1474549,95.23875666,4.22473770063586,17.848408639174
"1929","Unclassified","0000b8d8c97d1f42",175291,0.11984323,579,21,56576283,79585,25.2083333333333,15125,2.20256329710373,"0000b8d8c97d1f42",9.34e-06,534.99458384,2.154936448,4669.74728315,17.951278418922,322.248396873654,5.38e-06,387.8081573,0.168634491,4669.48905093,4.34220035336455,18.8547039087592
"1931","Unclassified","00250ecdffacf77b",7060,0,379,221,4883119,4480,1.01,606,1.57589285714286,"00250ecdffacf77b",6.27e-06,1516.7424242,1.99610778,4403.41376346,33.1166506099905,1096.71254762418,5.57e-06,1516.51425582,1.248391765,4403.07775515,26.4757527706009,700.96548476998
"1932","Unclassified","00023975ea1c7959",268408,0.93317708,430,170,15311179,41376,97.8983333333333,58739,6.48704563031709,"00023975ea1c7959",5.46e-06,1000,5.308555168,9996.00938145,41.8854663331559,1754.39228994593,5.46e-06,793.14608684,0.132079218,9995.75520149,4.34601940452204,18.8878846644821
"1933","Unclassified","357a680341c3169d",60,0.54483861,57,3,68521018,2,29,58,30,"357a680341c3169d",0.0022614,20,9.578568645,3390.81330026,2.03023081692184,4.12183716997911,4e-04,268.55198118,0.063933646,3390.78487475,1.22376761644653,1.49760717906321
"1934","Unclassified","e5060c6b09aa4be7",2,0,1,1,536,1,1,1,2,"e5060c6b09aa4be7",0.06160801,0.07050885,0.06605843,0.13211686,0,0,0.0032,0.06160801,0.032578795,0.13031518,0,0
"1935","Unclassified","000015ce11660af4",830109,0.00064943,400,200,11665797,1843907,11.3966666666667,6838,0.450190275322996,"000015ce11660af4",3.9e-06,78.36674561,0.023789755,599.26393106,0.647415548942785,0.419146893012888,5.37e-06,78.30755043,0.118195768,598.66156704,1.41775276140631,2.01002289247522
"1936","Unclassified","47155fbd13532334",5,0,3,2,24109,1,3,3,5,"47155fbd13532334",0.028222,19.4938364,5.4468792,32.6812752,7.57600630206854,57.3958714889822,0.028222,19.4338364,4.084870348,32.67896278,6.84452471068224,46.8475185151398
"1937","Unclassified","026e1474a0ff640c",101,0,100,1,23608777,100,1,100,1.01,"026e1474a0ff640c",2.759e-05,0.90782223,0.010132688,2.94861211,0,0,2.759e-05,0.90670727,0.014074604,2.82899539,0.082565957465727,0.00681713733223225
"1938","Unclassified","00001b202a0c2465",1389319,4.76294047,443,157,15043794,275920,406.421666666667,243853,5.03522397796463,"00001b202a0c2465",5.188e-05,513.90402785,7.993720178,11375.063813,40.7113901430987,1657.4172873836,9.18e-06,288.81110076,0.061152179,11374.79457289,1.43639694064124,2.06323617108351
"1939","Unclassified","000194c053596d11",856576,5.53631251,584,16,37069193,130633,383.245,229947,6.55711803296257,"000194c053596d11",5.46e-06,597.69280537,1.959759329,12138.74928677,20.0175128315597,400.700819961658,5.46e-06,498.98372257,0.069642551,12134.79669416,3.58182806747973,12.8294923049856
"1940","Unclassified","062094687326e07e",26,0,24,2,20560,23,1.04347826086957,24,1.1304347826087,"062094687326e07e",0.00102143,126.57851617,8.815164531,476.01888468,23.831212885265,567.926707582823,3.339e-05,133.577,1.275900686,475.91095599,8.91887645627801,79.5463572423502
"1941","Unclassified","0012c862ac9edcca",2,0,1,1,1804,1,1,1,2,"0012c862ac9edcca",0.17698638,0.19075781,0.183872095,0.36774419,0,0,0.0063,0.17698638,0.091414693,0.36565877,0,0
"1943","Unclassified","000057b65dcb941e",422835,1.938e-05,587,13,40188361,278973,4.98166666666667,2989,1.51568431353572,"000057b65dcb941e",1.954e-05,46.400236,0.123451335,307.88762889,1.45630820057834,2.12083357507171,1.675e-05,46.40980713,0.235761557,307.66883124,2.29212166056825,5.25382170684616
"1945","Unclassified","554f64f55983c876",2,0,1,1,407500,1,1,1,2,"554f64f55983c876",0.15718441,0.39782567,0.27750504,0.55501008,0,0,0.05339785,0.2396474,0.138378105,0.55351242,0,0
"1946","Unclassified","8ddc21b312f7bb1f",2,0,1,1,564,1,1,1,2,"8ddc21b312f7bb1f",0.00269671,0.01867825,0.01068748,0.02137496,0,0,3.116e-05,0.015,0.004852968,0.01941187,0,0
"1947","Unclassified","4f406d950148252c",2,0,1,1,0,1,1,1,2,"4f406d950148252c",0.30308089,0.30923946,0.306160175,0.61232035,0,0,0.00614513,0.30308089,0.153073368,0.61229347,0,0
"1948","Unclassified","041ccc0224095f8a",2,0,1,1,2537,1,1,1,2,"041ccc0224095f8a",0.00152484,0.34151875,0.171521795,0.34304359,0,0,2.249e-05,0.33909147,0.0853097,0.3412388,0,0
"1949","Unclassified","0588feb3bdbb27bb",245490,1.76427141,9,591,41721964,35,59.5428571428571,2084,7014,"0588feb3bdbb27bb",8.88e-06,13.506174,6.322122396,3869.13890655,2.51542924527365,6.32738428797799,5.46e-06,10,0.383384323,3869.11459116,1.62450498489873,2.63901644596084
"1950","Unclassified","c7f678ae5370416a",2,0,1,1,90672,1,1,1,2,"c7f678ae5370416a",0.439721,0.647974,0.5438475,1.087695,0,0,0.039704,0.439721,0.27185625,1.087425,0,0
"1951","Unclassified","267e74bfa496ceae",2,0,1,1,0,1,1,1,2,"267e74bfa496ceae",11.11612558,11.13727456,11.12670007,22.25340014,0,0,0.02044999,11.11612558,5.56300054,22.25200216,0,0
"1952","Unclassified","92c9aae98b9bf21c",2,0,1,1,40120104,1,1,1,2,"92c9aae98b9bf21c",0.05040508,0.06348,0.05694254,0.11388508,0,0,0.00245302,0.05040508,0.02846788,0.11387152,0,0
"1953","Unclassified","9a26b45c020674e3",2,0,1,1,77694,1,1,1,2,"9a26b45c020674e3",0.03211694,3.81795025,1.326022397,3.97806719,0,0,0.01002653,0.128,0.124312379,3.97799613,0,0
"1954","Unclassified","023f654826c1f9c6",242,0,127,115,10607032,115,2.04347826086957,235,2.10434782608696,"023f654826c1f9c6",0.0002389,660,75.080090173,27554.3930936,154.522741866707,23877.2777540049,0.0002389,380.62411839,0.190203691,27547.01032484,5.18613581805135,26.8960047232751
"1955","Unclassified","9c50156c54a7ada4",2,0,1,1,1155,1,1,1,2,"9c50156c54a7ada4",0.22591653,0.25,0.237958265,0.47591653,0,0,0.0004508,0.22591653,0.118458893,0.47383557,0,0
"1956","Unclassified","00001125ae166dd4",266594,0.22017557,591,9,29801472,85214,268.661666666667,161197,3.12852348205694,"00001125ae166dd4",5.46e-06,345.95667408,15.104807871,44861.27937658,45.4194052210208,2062.92237063129,5.46e-06,360.767004,0.08550165,44858.86840539,2.1670400100197,4.69606240502616
"1957","Unclassified","0426d90f18eb5b19",21,0.0008985,7,14,2298183,10,1.3,13,2.1,"0426d90f18eb5b19",0.0007959,0.06,0.019329981,0.6185594,0.0171817008126977,0.000295210842817056,5e-05,0.05,0.01165317,0.617618,0.0144737954658328,0.000209490755186763
"1958","Unclassified","05bc6d7aad600651",110,0,109,1,7148389,109,1,109,1.00917431192661,"05bc6d7aad600651",0.00018829,29.95276695,0.649343578,203.89388347,0,0,5.584e-05,29.5805157,0.255776562,203.85391983,1.64884660585759,2.71869512964808
"1959","Unclassified","1ec52000493378f4",5,0,4,1,18247,4,1,4,1.25,"1ec52000493378f4",0.00227894,0.08806143,0.058326789,0.46661431,0,0,5.876e-05,0.21698376,0.045879517,0.45879517,0.0694138910517475,0.00481828827094387
"1960","Unclassified","5da73a090f29eca0",1469,0,3,1466,212219,2,1.5,3,734.5,"5da73a090f29eca0",8.01e-06,0.01,0.0054441,8.00827147,0.0030012362802262,9.00741920974599e-06,8.01e-06,0.00999001,0.00544159,7.98825347,0.00299624190602693,8.97746555943191e-06
"1961","Unclassified","e3ef97ad10456e33",2,0,1,1,2115001,1,1,1,2,"e3ef97ad10456e33",0.18599027,0.18888387,0.18743707,0.37487414,0,0,0.00286,0.18599027,0.093691435,0.37476574,0,0
"1962","Unclassified","2884f0032721d50a",2,0,1,1,93817,1,1,1,2,"2884f0032721d50a",0.01775793,0.02019,0.018973965,0.03794793,0,0,0.00240721,0.01775793,0.009459863,0.03783945,0,0
"1963","Unclassified","1dedc31c88934740",2,0,1,1,0,1,1,1,2,"1dedc31c88934740",0.93834661,0.99005738,0.964201995,1.92840399,0,0,0.02568493,0.93834661,0.482079158,1.92831663,0,0
"1964","Unclassified","636d70d5320faeec",2295,0,1,2294,287194,1,1,1,2295,"636d70d5320faeec",0.00406062,0.0119061,0.00798336,18.3218112,0.00226627584464028,5.136006204e-06,0.0040572,0.01190268,0.00797994,18.3139623,0,0
"1965","Unclassified","86151788bfb85507",45190,0.9732793,42177,3013,43887540,2,21089,42178,22595,"86151788bfb85507",5.46e-06,49.08087185,0.073835442,6467.24638648,0.264536614020806,0.069979620157593,5.46e-06,48.8963015,0.12012983,6455.29655628,0.509499389255256,0.259589627651479
"1966","Unclassified","53ac53c221640f7a",27,0,24,3,41935,3,8.33333333333333,25,9,"53ac53c221640f7a",0.01134402,18.5606871,1.496285687,80.79942712,2.89376904768257,8.37389930132569,3e-04,12.51391238,0.897765959,80.79893633,1.93042852294364,3.72655428219437
"1967","Unclassified","0081e1352d486d5b",1313,6.77993293,1224,89,286833215,112,11.5178571428571,1290,11.7232142857143,"0081e1352d486d5b",1.133e-05,4654.95836194,20.77222831,58245.3281818,153.754910321043,23640.5724478321,1e-08,4654.75635693,0.801321714,58294.55201701,30.3942630908223,923.81122883412
"1968","Unclassified","13d97c92394efb3b",284,0,1,283,44527,1,1,1,284,"13d97c92394efb3b",0.02532217,0.02680247,0.026063825,7.40212638,0.000430135561021636,1.85016600855397e-07,0.02531562,0.02679877,0.02605859,7.40063953,0,0
"1969","Unclassified","18a4db11be8fa481",7,0,6,1,59710,6,1,6,1.16666666666667,"18a4db11be8fa481",0.01225337,40,3.529366259,42.35239511,0,0,0.00396772,7.6032,0.770026151,42.3514383,1.36322644723388,1.85838634643791
"1970","Unclassified","0002517974b82d85",2784,0,2770,14,953657,2756,1.01015965166909,2784,1.01015965166909,"0002517974b82d85",9.73e-06,790.90131153,3.039090233,24446.44183115,18.9072285513759,357.483291493966,5.58e-06,753.68534552,1.512744904,24445.95765153,11.2018151820004,125.480663371695
"1971","Unclassified","4600b14691aae00e",4,0,3,1,15591,3,1,3,1.33333333333333,"4600b14691aae00e",0.001,7.81248415,0.876044948,7.88440453,0,0,0.0021,7.78141205,0.985412494,7.88329995,2.7460228309089,7.54064138787294
"1972","Unclassified","6a87d645670e2004",2,0,1,1,6347,1,1,1,2,"6a87d645670e2004",0.09832803,0.10149702,0.099912525,0.19982505,0,0,0.000845,0.09832803,0.049955263,0.19982105,0,0
"1973","Unclassified","09d91dd1ea93e548",268,0,2,266,134285,1,2,2,268,"09d91dd1ea93e548",8.49e-06,0.00231884,0.001141093,0.30581294,0.000682644330934964,4.66003282557644e-07,8.49e-06,0.00231001,0.001140757,0.30344146,0.000678096749787443,4.59815202072294e-07
"1974","Unclassified","001f1c183810c95b",2982,0.1801687,2672,310,50716445,352,8.30965909090909,2925,8.47159090909091,"001f1c183810c95b",7.68e-06,397.93602371,0.192364189,1390.98544861,5.16069052301586,26.6327266743457,7.68e-06,392.80574905,0.029435114,1390.04384267,2.04660343272104,4.18858561082555
"1975","Unclassified","016787dc451021b5",242,0,230,12,3635445,181,1.27624309392265,231,1.33701657458564,"016787dc451021b5",1.208e-05,100,1.370935424,789.65880419,5.93530897983677,35.227892686131,1.208e-05,99.9191395,1.134525511,789.62975583,5.19347451718182,26.972177560617
"1976","Unclassified","35ebfbc7df4a1971",941,0,2,939,285969,2,1,2,470.5,"35ebfbc7df4a1971",6.1e-06,0.01,0.004888015,4.60451031,0.00306464124139495,9.39202593845878e-06,6.1e-06,0.00999241,0.004887348,4.59410758,0.00305986520935145,9.36277509939942e-06
"1977","Unclassified","178ed2ae69c53873",6,0,1,5,1727,1,1,1,6,"178ed2ae69c53873",0.00188562,0.00189845,0.001892945,0.01135767,4.58673631245573e-06,2.103815e-11,0.0018836,0.00189643,0.00189047,0.01134282,0,0
"1978","Unclassified","b7a1e31a5734de1b",2,0,1,1,418884,1,1,1,2,"b7a1e31a5734de1b",0.00961003,0.01092918,0.010269605,0.02053921,0,0,0.00038441,0.00961003,0.005127928,0.02051171,0,0
"1979","Unclassified","0016fd79b259f18d",3740,0.5451775,484,116,2726416,515,6.27184466019417,3230,7.2621359223301,"0016fd79b259f18d",2.453e-05,24.67327325,0.221666824,244.49850695,0.869197421289488,0.755504157176296,9.9e-06,9.0230075,0.230569932,244.40412816,0.679855900316468,0.462204045195116
"1980","Unclassified","8b167e687eceea6c",2,0,1,1,1936,1,1,1,2,"8b167e687eceea6c",0.01047271,0.01668542,0.012824313,0.03847294,0,0,0.00506,0.01668542,0.009600885,0.03840354,0,0
"1981","Unclassified","4c2e76be9fda079c",2,0,1,1,28338,1,1,1,2,"4c2e76be9fda079c",0.00117455,0.27139116,0.136282855,0.27256571,0,0,3.383e-05,0.09444412,0.020951115,0.27236449,0,0
"1983","Unclassified","0807be780a895326",2,0,1,1,1776,1,1,1,2,"0807be780a895326",0.35955885,0.37177008,0.365664465,0.73132893,0,0,0.0047,0.35955885,0.18281571,0.73126284,0,0
"1984","Unclassified","ded45499db125f61",2,0,1,1,258543,1,1,1,2,"ded45499db125f61",0.04252807,0.19420523,0.11836665,0.2367333,0,0,0.00179844,0.04569285,0.016899214,0.236589,0,0
"1985","Unclassified","cf40567d72c16b9b",2,0,1,1,32634,1,1,1,2,"cf40567d72c16b9b",0.00044031,0.009,0.00600742,0.01802226,0,0,1.246e-05,0.009,0.00599082,0.01797246,0,0
"1986","Unclassified","07eed8d3e6b6b1ed",69,0,68,1,489565,68,1,68,1.01470588235294,"07eed8d3e6b6b1ed",0.00011895,0.38137798,0.031364549,4.35967235,0,0,0.00010057,2.1,0.02974747,4.34313063,0.176531552840072,0.0311633891481271
"1987","Unclassified","91791d7b2f9393ae",2,0,1,1,974,1,1,1,2,"91791d7b2f9393ae",0.00456539,0.00913185,0.00684862,0.01369724,0,0,0.00113892,0.00456539,0.00340108,0.01360432,0,0
"1988","Unclassified","000e9d96fe96ddbf",1205,0,456,144,11793241,228,4.64473684210526,1059,5.28508771929825,"000e9d96fe96ddbf",5.46e-06,34.30727034,0.263687362,353.07737819,2.08186065267019,4.33414377713634,6.18e-06,34.0981654,0.178649824,353.0120532,1.67019476794342,2.78955056286558
"1989","Unclassified","2cb781e61b0c42d8",3,0,2,1,4915,2,1,2,1.5,"2cb781e61b0c42d8",1e-04,0.5932206,0.16245521,0.64982084,0,0,1e-04,0.17465889,0.015104745,0.64950405,0.0290372007496423,0.000843159027375025
"1991","Unclassified","e8fb4438e939c7ca",98,0.64671886,98,0,9247225,1,98,98,98,"e8fb4438e939c7ca",0,0,0,0,0,0,0.00500017,240.24249765,0.09069986,3198.25846579,1.88755903364694,3.56287910550216
"1992","Unclassified","826dbf9f459f9fd4",2,0,1,1,1465,1,1,1,2,"826dbf9f459f9fd4",33.52786195,33.54298106,33.535421505,67.07084301,0,0,0.015,33.52786195,16.767651553,67.07060621,0,0
"1994","Unclassified","000315d34d946f9e",76007,0.68668285,584,16,4015530,43188,8.105,4863,1.75991016022969,"000315d34d946f9e",9.21e-06,274.33521874,0.81233868,2245.30411122,7.7692411813545,60.3611085340546,1.375e-05,244.32624208,0.767856461,2245.21229149,6.79965155208976,46.2352612298367
"1995","Unclassified","000790eef2da38d1",31708,0.02675792,588,12,7176195,31245,1.97166666666667,1183,1.01481837093935,"000790eef2da38d1",5.47e-06,149.8810998,0.391282905,2001.80334107,3.2902409084022,10.8256852353233,5.47e-06,149.14042778,0.330365122,2001.68227253,2.85864710956269,8.17186329701113
"1996","Unclassified","6278c537095d0a81",5,0,3,2,847437,2,2,4,2.5,"6278c537095d0a81",0.00812885,15.36703999,1.938957668,23.26749202,4.27242840734602,18.2536444958972,5e-04,2.9995,0.258486288,23.26376588,0.49847998108267,0.248482291540179
"1997","Unclassified","82027e527d712582",5,0,1,4,0,1,1,1,5,"82027e527d712582",0.00040164,0.00041176,0.0004067,0.0020335,4.000281240113e-06,1.600225e-11,0.00039911,0.00040923,0.00040417,0.00202085,0,0
"1998","Unclassified","3e522155b2b3cbb8",2,0,1,1,1457,1,1,1,2,"3e522155b2b3cbb8",0.08147726,2.84530159,1.463389425,2.92677885,0,0,4e-04,2.70909114,0.243893614,2.92672337,0,0
"2002","Unclassified","216e49fb89b17482",60,0.62649934,43,17,2498133,16,3.3125,53,3.75,"216e49fb89b17482",6.53e-06,2.10660127,0.095707882,11.29353013,0.283779135609966,0.0805305978075392,6.49e-06,2.08851454,0.100794129,11.28894247,0.286906460576096,0.0823153171203031
