,Address,Total_Rec,Total_Sent,Balance,N_TX,N_Rec,N_Sent,Avg_Rec,Min_Rec,Max_Rec,Avg_Sent,Min_Sent,Max_Sent,Time_Between_FirstLast,Avg_Delta_Rec,Min_Delta_Rec,Max_Delta_Rec,Avg_Delta_Sent,Min_Delta_Sent,Max_Delta_Sent,Unique_Rec,Unique_Sent,Month,Class
966,bc1q5z6vwarwqphvvylts6ffzuwv0lz2wwg5ake9kg,834260,834260,0,2,1,1,834260.0,834260,834260,834260.0,834260,834260,1314,0.0,0,0,0.0,0,0,3,2,,0
967,31pidZNgS49zsWtQXp6tT2yWqi6a9uJwkT,192206794,192206794,0,2,1,1,192206794.0,192206794,192206794,192206794.0,192206794,192206794,1564,0.0,0,0,0.0,0,0,1,23,,0
968,3PN3vmyXZRcEbBBMTmW6iMqAJQUS3LLoGG,190346004,190346004,0,2,1,1,190346004.0,190346004,190346004,190346004.0,190346004,190346004,8160,0.0,0,0,0.0,0,0,1,3,,0
969,3LzutyuYBEuovwnHMu1b5jndDxwWN7SunV,338792,338792,0,2,1,1,338792.0,338792,338792,338792.0,338792,338792,736,0.0,0,0,0.0,0,0,1,3,,0
970,bc1qsy0eevs0qluuchat44xfnlph9gvnaud5wng5xx,184899,184899,0,2,1,1,184899.0,184899,184899,184899.0,184899,184899,2304,0.0,0,0,0.0,0,0,1,37,,0
971,bc1qxa38cpvy3f6qtr7rhdkz2n337pknc6ztw0v34c,10076326,10076326,0,9,5,5,2015265.2,388716,4447128,2015265.2,388716,4447128,310433,69202.25,648,157791,62800.5,0,126582,7,14,,1
972,17vSbBbeew4kNMyZXb9rAs2EwjtN3xMrYf,41166886055,41166885508,547,724,100,101,49568408.5,547,104950000,49928690.574257426,20602,104950000,1350369,13640.09090909091,0,616853,13503.69,0,616853,42,301,,0
973,1ZaBEaV2mf3c7EGa1wbRynXUJjG5MWf9j,1203950,1203950,0,2,1,1,1203950.0,1203950,1203950,1203950.0,1203950,1203950,9930,0.0,0,0,0.0,0,0,1,8,,1
974,3JtyxbZ1xdCS12gg6y3yYpCXPWURWZvuNj,993260095,993260095,0,2,1,1,993260095.0,993260095,993260095,993260095.0,993260095,993260095,0,0.0,0,0,0.0,0,0,1,3,,0
975,bc1q9wx34u6zlpj5gsucmpyan528kz4kwafg4tsl8w,107189636,107189636,0,3,2,2,53594818.0,53001021,54188615,53594818.0,53001021,54188615,486279,0.0,0,0,0.0,0,0,8,18,,1
976,1JeXG1ezKBUFmPFdyLZNxpQNeRo92uY5Cb,6703700,6703700,0,2,1,1,6703700.0,6703700,6703700,6703700.0,6703700,6703700,242417,0.0,0,0,0.0,0,0,1,3,,0
977,bc1qt4mm8u3vqpqmhwzqr6l6v5vk7qv70rk4neenz5,519971906,519971906,0,2,1,1,519971906.0,519971906,519971906,519971906.0,519971906,519971906,4266,0.0,0,0,0.0,0,0,149,33,,0
978,bc1qgxvh2gxxuae4r8ac532z6ldzt2y5sf8vgj9qlv,7125698710029,7125698115329,594700,8177,100,100,52741628.21,594700,143008100,54170511.21,732000,143483000,25309897,255655.52525252526,366,2602163,255655.52525252526,0,2706608,50,65,,1
979,3B3K8YjNMnuj4LcKenoGZMCuNWvP47BBRr,9960000,9960000,0,2,1,1,9960000.0,9960000,9960000,9960000.0,9960000,9960000,19925,0.0,0,0,0.0,0,0,1,33,,1
980,bc1q8zwrypylnuyea6gahfxsaq69gvwxq2t6nwe3nr,155215,155215,0,2,1,1,155215.0,155215,155215,155215.0,155215,155215,201212,0.0,0,0,0.0,0,0,1,2,,0
981,bc1qllkxdaz65uutltg9855vfs8mtskn07pm67df59,2041,2041,0,2,1,1,2041.0,2041,2041,2041.0,2041,2041,339693,0.0,0,0,0.0,0,0,1,1,,0
982,15EBsPg1j1ZtvYtPfYHwyYhbNmrfbYQ7Tq,123140,123140,0,2,1,1,123140.0,123140,123140,123140.0,123140,123140,1525732,0.0,0,0,0.0,0,0,13,3,,0
983,bc1qeteq5rzxmkhz79k7wazk7q82xwqc34m6tqghnm,262538570,262538570,0,2,1,1,262538570.0,262538570,262538570,262538570.0,262538570,262538570,10043567,0.0,0,0,0.0,0,0,1,2,,0
984,145kHaTZaPobRtxRaRhfsHGwsJ47iAq9EB,22810822,22810822,0,3,2,2,11405411.0,113945,22696877,11405411.0,113945,22696877,10922280,0.0,0,0,0.0,0,0,10,54,,1
985,17J6WHgq9X3MGvoYch9faaEhFVHmdcYz9S,11399800,11399800,0,2,1,1,11399800.0,11399800,11399800,11399800.0,11399800,11399800,255361,0.0,0,0,0.0,0,0,3,3,,0
986,bc1qj9u7gmjk5kznnnjgsfvs35fftmtfh7n6wk6jt2,14000000,14000000,0,2,1,1,14000000.0,14000000,14000000,14000000.0,14000000,14000000,1760213,0.0,0,0,0.0,0,0,1,2,,1
987,1Ee9ZiZkmygAXUiyeYKRSA3tLe4vNYEAgA,317690798786,317690798786,0,5244,99,180,55963467.878787875,450000,567705200,60054482.994444445,450000,568135756,2937081,29963.918367346938,0,1131840,16408.273743016758,0,1131840,19,51,,1
988,1Q22EJNqor9f1KUoToahDBg1XBL5QGp998,12164300,0,12164300,2,2,1,6082150.0,5625300,6539000,0.0,0,0,389775,0.0,0,0,0.0,0,0,2,1,,1
989,bc1qfpehxeppc9yd2farrxxq5mlr4xr82ezwevu7uf,3163808,3163808,0,21,11,11,287618.9090909091,1371,848804,287618.9090909091,1371,848804,9945413,994222.7,2512,3114269,994397.4,3186,3113607,15,31,,1
990,1BFLpJ81CCC7tR799QLpvdv2Wey6P9JqMD,20000000,20000000,0,2,1,1,20000000.0,20000000,20000000,20000000.0,20000000,20000000,6361,0.0,0,0,0.0,0,0,1,3,,1
991,bc1qqgfqw35vnq9499fregp8gcuy9u4c9a94u5vckf,1000000,1000000,0,2,1,1,1000000.0,1000000,1000000,1000000.0,1000000,1000000,290845,0.0,0,0,0.0,0,0,5,5,,0
992,bc1qg76rpxqe4mv2g5r026gh5js2ayje8p04jfqucm,14270812,14270812,0,67,38,38,375547.6842105263,25558,1527899,375547.6842105263,25558,1527899,4733020,127646.48648648648,968,617241,127104.05405405405,0,746834,2863,169,,0
993,37jAAWEdJ9D9mXybRobcveioxSkt7Lkwog,6424254268102,6422324551401,1929716701,159883,100,114,109563892.82,5786,1522196200,83134696.66666667,5786,1522196200,15592,157.4949494949495,0,604,133.53097345132744,0,1383,477,149,,0
994,151t2w3AARQsSCJD4sPB1k5N47fGKHxP6M,96413312267,96413312267,0,3076,99,471,108709355.82828283,14993,773487878,23248384.93630573,567,773487878,10682337,99585.52040816327,0,3098684,22728.37659574468,0,3106353,31,443,,0
995,1ABb7PfhREJegPxLMKrE9EersVD33Ecoqf,25051699,25051699,0,24,12,12,2087641.5833333333,653700,5979479,2087641.5833333333,653700,5979479,11144322,1012486.3636363636,80553,3544247,1013097.6363636364,76105,3544902,165,59,,1
996,35xugUa2FK8sYGq77s3ULpiTEd3W3nSXjv,29103075467,29103074921,546,768,50,50,20604032.06,546,166922100,20796461.14,2094334,166922100,17446858,352040.9183673469,1782,9082971,356058.32653061225,2140,9051159,1569,2421,,0
997,38iUmBcz5e24VKi7oETPPFpXn53Too8pQm,127899473,127899473,0,23,14,14,9135676.642857144,196219,48232386,9135676.642857144,196219,48232386,40230081,3090321.923076923,790,11214063,3093999.230769231,0,26527429,14,643,,0
998,bc1qht60u5mlq4sfes6lrpnuj66mpx9akz82q3ld9r,4181363,4181363,0,2,1,1,4181363.0,4181363,4181363,4181363.0,4181363,4181363,10396,0.0,0,0,0.0,0,0,1,3,,0
999,bc1qq2zlxgn04pnfgdyyenwnn0km3eeg4hts0qd8wp,514327,514327,0,6,5,5,102865.4,96564,114238,102865.4,96564,114238,3335812,322877.25,201147,656304,0.0,0,0,11,115,,1
1000,37PT2ctsY7vAakD8sM8n1dZbzVkweeABnn,23766,23766,0,2,1,1,23766.0,23766,23766,23766.0,23766,23766,492,0.0,0,0,0.0,0,0,10,1,,0
1001,bc1qzj3tcpl7rc60qe3znxjj7mqjf28m2jdj4mpgkj,16897721,16897721,0,35,32,32,528053.78125,1234,1614115,528053.78125,1234,1614115,3481875,107174.51612903226,1708,627073,111564.6129032258,0,889988,55,1743,,1
1002,bc1q9xjh2mcarjc5ur7wcfsmk853xzru0u29kst0sm,454618,454618,0,2,1,1,454618.0,454618,454618,454618.0,454618,454618,490,0.0,0,0,0.0,0,0,1,3,,0
1003,bc1qxnlqq5v63py0lqauw2vu5ngljzqdjscs8hycx2,469976,469976,0,11,6,6,78329.33333333333,57608,130590,78329.33333333333,57608,130590,788481,141803.2,19735,450589,67041.2,0,174645,25,43,,0
1004,1C1CqMooEUXpeRhAbPSRGm9GFgWyqn49vT,1008146,1008146,0,2,1,1,1008146.0,1008146,1008146,1008146.0,1008146,1008146,0,0.0,0,0,0.0,0,0,2,3,,0
1005,1ERRUzmvaprais4J37NukXn4579fypzXta,13714394,13714394,0,10,9,9,1523821.5555555555,273199,4056499,1523821.5555555555,273199,4056499,361697,44988.625,612,165275,0.0,0,0,10,14,,0
1006,bc1q34ky9aqdup4edvxakykh4m2pucrs4556nnlttx,4147300,4147300,0,2,1,1,4147300.0,4147300,4147300,4147300.0,4147300,4147300,263990,0.0,0,0,0.0,0,0,1,2,,0
1007,1Mt5KUvKTKzaeuZHVWZc6oxUxaLNxxNbzY,942181080,942181080,0,16,16,16,58886317.5,5460,292104644,58886317.5,5460,292104644,73942,4929.466666666666,0,35952,0.0,0,0,72,441,,1
1008,1J9tosC52ZuhmPTJ6cnB9kKi9eXBLrwPCo,5812295,5812295,0,31,22,22,264195.2272727273,10884,847622,264195.2272727273,10884,847622,59900382,2851747.238095238,0,58677011,2852280.8095238097,0,58665467,25,1100,,1
1009,1Mj8HjtSZqf1Av7SnASJfMcSpYsYaj98Ff,10904,10904,0,2,1,1,10904.0,10904,10904,10904.0,10904,10904,2677879,0.0,0,0,0.0,0,0,4,2,,1
1010,1LS2hngt2c5Z9fUjNAgExobHGJ95ynL7N9,16459298180,16459298180,0,621,56,57,66948301.821428575,54003700,89971353,66853514.0,54003700,89971353,2286756,40231.236363636366,508,462191,40834.92857142857,0,481058,266,99,,0
1011,3BdNPzL8LFGQp3rupPumnR32tkMJ9j3Awy,62316740,60733159,1583581,159,50,54,751114.28,86885,4260561,884882.5370370371,81009,4260561,37521866,585704.9387755102,537,9723930,707959.7358490566,0,12578228,371,8425,,1
1012,1Z7uekADcGR1E4EP574uhQ4JFgh2ZAuAw,4952765,4952765,0,16,15,15,330184.3333333333,1000,1625653,330184.3333333333,1000,1625653,17593430,54623.5,0,176331,0.0,0,0,34,130,,1
1013,16ZFESZ2SR5zjprcR5kKX3MVbQKm4S3NLa,2230814,2230814,0,2,1,1,2230814.0,2230814,2230814,2230814.0,2230814,2230814,164027,0.0,0,0,0.0,0,0,1,3,,0
1014,36afhCXFV3ks8LFgEg3PWSoazxv4VFxrcf,24670,24670,0,2,1,1,24670.0,24670,24670,24670.0,24670,24670,60323,0.0,0,0,0.0,0,0,187,3,,0
1015,3FyufLSt948HWjkqKHjkPh24RYLkFfuQt2,23649444355,23649444355,0,3642,86,3439,6928512.941860465,2086,326586100,2924529.1119511486,561,326586100,2144247,17904.717647058824,0,106115,623.5159976730657,0,1231670,62,7,,1
1016,1P4DZNDv9CjhyrMKDN3pt9TSBiVt5UDYRW,96831246,96831246,0,242,54,55,927091.925925926,81458,25991651,913796.0727272728,81458,25991651,13384942,249545.30188679244,417,2319145,247869.2962962963,0,2319259,38,1470,,1
1017,1PLWDKc7KG55353CAKZPhgBiCVQUJ9KfCQ,7552296,7413827,138469,8,8,7,944037.0,138469,2000000,1059118.142857143,405376,2000000,60348536,8621219.42857143,67322,31370986,8867276.833333334,0,31370986,3,5,,0
1018,1FXAHRQFr6f5zE2EwKHg9Z5Z6fY2hEsCj,59601821,59601821,0,9,7,7,8514545.857142856,15567,27194652,8514545.857142856,15567,27194652,3526449,63832.166666666664,5658,321382,576028.1666666666,0,3456169,37,212,,1
1019,3C4FYaPZ4ARcZnuMp51ni7fFut5NTNJbh6,11124843990,11124843990,0,15297,85,4939,1175663.094117647,99264,24274263,163106.85199433085,51623,24274263,14075812,2751.214285714286,0,56042,2816.398136897529,0,5369689,91,12,,0
1020,132DxGScsngZjGpjWeaRcR1y5owtmmpVqm,9437949,9437949,0,4,3,3,3145983.0,789700,6679929,3145983.0,789700,6679929,61216,30278.0,1364,59192,0.0,0,0,3,72,,1
1021,bc1qs8u2aszvgu5vumaqj04pnzevhenejeq0c0vxm7,2076083964,0,2076083964,117,100,1,17436902.94,1543,300000000,0.0,0,0,34462428,348105.3333333333,1,2298736,0.0,0,0,165,2257,,1
1022,1PQPhaT8FcBfvXwL7hzptU94MBdqNNzEhM,30970722,30970722,0,5,4,4,7742680.5,13924,10483687,7742680.5,13924,10483687,20710,6903.333333333333,5098,7886,0.0,0,0,3,5,,1
1023,1JRToMwvDLJKapQwJ1UP5Xiz1LeKYR81E8,2772277,2772277,0,2,1,1,2772277.0,2772277,2772277,2772277.0,2772277,2772277,330719,0.0,0,0,0.0,0,0,1,3,,0
1024,bc1q0xrsedfzqk2mle4kyats08l742sm9ta0ur4xg9,139389158,139389158,0,2,1,1,139389158.0,139389158,139389158,139389158.0,139389158,139389158,7013,0.0,0,0,0.0,0,0,1,3,,0
1025,1NkoL43EkSHqMHy4BK8ZR3RQSwzTyq8EHj,402029,402029,0,4,2,2,201014.5,10000,392029,201014.5,10000,392029,1045344,0.0,0,0,0.0,0,0,4,5,,1
1026,bc1qw5s3h7c9yys42zs6x03jps4k6lywth9n68qcnn,8464729,8464729,0,2,1,1,8464729.0,8464729,8464729,8464729.0,8464729,8464729,337,0.0,0,0,0.0,0,0,1,5,,0
1027,37h75rvRf8Zhw2Z9YAKgQDmhTSqL6NS3bu,415161,415161,0,2,1,1,415161.0,415161,415161,415161.0,415161,415161,24584,0.0,0,0,0.0,0,0,2,3,,1
1028,1Mzz4VaPwrXKAaNBqk4NDFuaXBMJSQ5v4k,5387328,5387328,0,34,21,21,256539.42857142858,15351,832878,256539.42857142858,15351,832878,31928118,1596389.85,389,21253735,1595595.3,0,21253175,41,1349,,1
1029,1AMFTeCWUzPFnCsWeAWte4hb21J73JymRM,1950000,1950000,0,2,1,1,1950000.0,1950000,1950000,1950000.0,1950000,1950000,35164981,0.0,0,0,0.0,0,0,1,2,,0
1030,1PJj67KfidXjLvm4TAfCWX79LhhfMLak47,26693060,26693060,0,2,1,1,26693060.0,26693060,26693060,26693060.0,26693060,26693060,11555073,0.0,0,0,0.0,0,0,10,4,,1
1031,1FHjKnKHwVvUGA874ubB9kFN3seaW3c8oa,1078778,1078778,0,8,6,6,179796.33333333334,12541,688400,179796.33333333334,12541,688400,619121,59426.6,0,172647,88767.2,0,443836,6,9,,1
1032,1Q2iVPrUhV2LoX9zo98jmRdE68SrBGNomd,29320664,29320664,0,20,10,10,2932066.4,547,13983586,2932066.4,547,13983586,36618535,3747006.777777778,32647,12246192,4068721.222222222,439466,12159807,58,455,,1
1033,13KQCYvehPaeQZnD6xBgPsR3JqrjEqseKf,10484625,10484625,0,2,1,1,10484625.0,10484625,10484625,10484625.0,10484625,10484625,0,0.0,0,0,0.0,0,0,1,1,,0
1034,15mSqySLsJ8MZqNQ7RfXiq54HGyt7uh3Cn,11873448,0,11873448,5,5,1,2374689.6,41428,4146720,0.0,0,0,1823985,455996.25,211178,836939,0.0,0,0,6,155,,1
1035,bc1qrnjwnyz5ff68ee6pfts3ldxjzty5hhwuwktsf9,1636400,1636400,0,2,1,1,1636400.0,1636400,1636400,1636400.0,1636400,1636400,4695742,0.0,0,0,0.0,0,0,1,3,,0
1036,3MofYGJR9jsp6RTnpn7vsP5WxKvrbM7xEc,34760503,34760503,0,32,16,16,2172531.4375,39550,12001531,2172531.4375,39550,12001531,9183609,212817.53333333333,9083,1307688,599860.0,35940,2326860,152,2457,,1
1037,143g4MPmij3UiiusssGbhDC4EHuJ84Fniz,32252315,32252315,0,6,4,4,8063078.75,463267,11230000,8063078.75,463267,11230000,558143,88081.66666666667,0,182202,120337.66666666667,0,361013,11,14,,1
1038,1HESo48iB3iZFfVsrWCybAxA5g1i3NyiLW,2229018,2229018,0,2,1,1,2229018.0,2229018,2229018,2229018.0,2229018,2229018,0,0.0,0,0,0.0,0,0,1,5,,0
1039,3EyPnnDfE4DdTQzDqv6X4ing88YYSm8qmV,67161,67161,0,2,1,1,67161.0,67161,67161,67161.0,67161,67161,25896,0.0,0,0,0.0,0,0,66,3,,0
1040,1KenCPrPGdw9ygEFnnbK8bGPDiiqfoXxqq,1123009,1123009,0,2,1,1,1123009.0,1123009,1123009,1123009.0,1123009,1123009,82640,0.0,0,0,0.0,0,0,2,6,,1
1041,15FKuPPqMdsFBXeSfT58UyuRjssxummkyo,20434860463616,20434860132921,330695,27871,99,101,737197332.2222222,330695,1404135436,746832025.6831683,309928352,1404935515,969687,9894.765306122448,0,914986,858.98,0,31197,1,1090,,0
1042,1CksES6MGymENSN3d8WzCbve4WcK2sYFE7,2940768238,2938534957,2233281,469,100,100,2406513.19,3441,12660899,2414825.8,3441,12660899,2855649,28844.939393939392,22,253313,28844.939393939392,0,254300,13,120,,1
1043,35omBZdbaNw5xNBxXCQNkqTJmBcoeJreSz,248444,112358,136086,5,3,2,82814.66666666667,12004,136086,56179.0,12004,100354,65393838,32277829.0,6516319,58039339,0.0,0,0,10,352,,1
1044,bc1qz7y5u827atq4ch6jkwap86utkz7cly79es688k,25456040,25456040,0,11,7,7,3636577.1428571427,1482061,5941960,3636577.1428571427,1482061,5941960,182184,29694.0,1441,68500,29968.5,0,78812,7,114,,1
1045,bc1qftvj8v4j0kk37805yvkz7x566pa9l8k9tnczgn,305696,305696,0,2,1,1,305696.0,305696,305696,305696.0,305696,305696,16685987,0.0,0,0,0.0,0,0,2,5,,0
1046,3FPD9TtnGdqHnc3RVqSSY16fjL5XtHFokL,138520175,105030082,33490093,123,68,32,1835156.5735294118,8914,21439197,2919866.8125,52451,21439197,2559575,37061.77611940299,363,354904,82566.93548387097,5,713895,14801,2075,,1
1047,3LjN2z9VgxAz22v7euT6vEasLTCe2xNN3v,145362934,145362934,0,2,1,1,145362934.0,145362934,145362934,145362934.0,145362934,145362934,292623,0.0,0,0,0.0,0,0,194,29,,1
1048,1AExfCcb4evFRtVLN6FXmwJDeQPn6ArHeQ,320546891,320546891,0,41,22,22,14570313.227272727,2299620,49969634,14570313.227272727,2299620,49969634,583220,27743.714285714286,0,312663,27587.14285714286,0,300790,139,602,,1
1049,bc1qacd0e9pf2xqrwaur9t0gf3077mr3wfs09cwde6,27960000,27960000,0,2,1,1,27960000.0,27960000,27960000,27960000.0,27960000,27960000,11621806,0.0,0,0,0.0,0,0,32,69,,1
1050,3Qo5RnKJsTBnAKW1WFFsH6ozcDUDej9k5Y,457047,457047,0,2,1,1,457047.0,457047,457047,457047.0,457047,457047,1720375,0.0,0,0,0.0,0,0,524,2,,1
1051,3Qz21PspJQMYrcVaHd8JxrdiyCCKwSnWzA,33939,33939,0,2,1,1,33939.0,33939,33939,33939.0,33939,33939,1829577,0.0,0,0,0.0,0,0,1,5,,0
1052,bc1qu8nt9ye6zp3zyugrqkgsgsjz8pkym64kckcnx2sgr3pj2ltrgxhstpcpt9,35895959,35895959,0,2,1,1,35895959.0,35895959,35895959,35895959.0,35895959,35895959,3777,0.0,0,0,0.0,0,0,1,26,,0
1053,3JVE5C4CZr562VKnxESuCqu9Ag9U6zxL8N,377771300,377771300,0,2,1,1,377771300.0,377771300,377771300,377771300.0,377771300,377771300,607873,0.0,0,0,0.0,0,0,1,3,,0
1054,bc1qsknmwm2rhcgg5jwq9l4taw9ut4lvkygggq9dhv,229199982270,229147806838,52175432,40703,68,66,2190306.044117647,97278,43224854,1822466.606060606,97278,20866357,455301,6795.537313432836,52,58587,5384.292307692308,0,72489,89,60,,0
1055,bc1qf8uknsea9juw9qfvcap20psdg2ezer0mmrzs4g,8458487,8458487,0,2,1,1,8458487.0,8458487,8458487,8458487.0,8458487,8458487,22255,0.0,0,0,0.0,0,0,1,2,,1
1056,bc1qgmw35uvxq84vqk04t79strwjcnnp28g4dnx7n3,1830392,1830392,0,2,1,1,1830392.0,1830392,1830392,1830392.0,1830392,1830392,4490220,0.0,0,0,0.0,0,0,2,68,,0
1057,16fsy8VkD7XGwADPPyvjNqVkvPQjaqmCLQ,246553,246553,0,8,4,4,61638.25,2215,191526,61638.25,2215,191526,10503224,1551581.3333333333,44538,3631042,2770000.6666666665,24089,5143603,2180,8,,0
1058,bc1qpzurzpwnr6kqtmszmwvmssdqz3n0tfd4ukh0j5,17420427,17412207,8220,92,92,88,189352.46739130435,1236,1069795,197865.98863636365,2160,1069795,5014344,55102.681318681316,158,398644,56885.09195402299,0,616284,86,1366,,1
1059,1GQFouzuoxAaMMCRaopN2HSbZU475zaj61,9283624,9283624,0,2,1,1,9283624.0,9283624,9283624,9283624.0,9283624,9283624,576997,0.0,0,0,0.0,0,0,3,52,,1
1060,18h96xvF4W6dr349Vgay4vaMEShFoQ1vqf,130313033,130313033,0,114,51,51,2415315.1960784313,23450,13942500,2415315.1960784313,23450,13942500,50869075,1016537.44,0,11125466,1009915.08,0,11213596,2712,1530,,1
1061,33U8yy5xA8PfUx4khhBNmzKDr6kjmWhX5r,119728071,119728071,0,138,50,51,2083306.3,5898,62734848,2099687.3333333335,5898,62734848,12090029,220758.38775510204,334,1552605,241800.58,0,1813514,6572,3513,,1
1062,3P8D7MKtXBHQXG6CShnPthvwFeHw1uaSQh,1567483,808283,759200,5,4,1,391870.75,140000,808283,808283.0,808283,808283,625830,203185.66666666666,3968,601263,0.0,0,0,451,3,,1
1063,bc1qc3nwl7zyrkalk4uf95cxwxz8d7apqgge0dq97y,18520513,18520513,0,2,1,1,18520513.0,18520513,18520513,18520513.0,18520513,18520513,246,0.0,0,0,0.0,0,0,1,3,,0
1064,1DpBVoKx4b1hQidRescv5iHcmzzckxYX6t,31267927,31267927,0,6,5,5,6253585.4,900000,14330480,6253585.4,900000,14330480,62953,1082.25,0,2981,0.0,0,0,6,126,,1
1065,1C3PiEHAjfQ7MDPBqH9Z5M4vqEtq7UFBK8,9336691,9336691,0,2,1,1,9336691.0,9336691,9336691,9336691.0,9336691,9336691,85330,0.0,0,0,0.0,0,0,1,3,,0
1066,3BL5ew7R98nuLoZjmS6fiR5mwE9q4w2pb5,61257,61257,0,2,1,1,61257.0,61257,61257,61257.0,61257,61257,50197,0.0,0,0,0.0,0,0,61,3,,0
1067,bc1qky4mmd7uldr4apzmknr3kx9wzrflzh9xthsrx8,622271250,622271250,0,14,8,8,77783906.25,4819,356382235,77783906.25,4819,356382235,12661379,1808266.5714285714,2350,5061457,1808457.0,0,5048591,8,253,,1
1068,1E25R2mHg4J6oYMs3BvswT39HRbV1HuvsN,618771617,618771617,0,33,32,32,19336613.03125,217752,32754935,19336613.03125,217752,32754935,253695,8109.419354838709,20,84871,8008.548387096775,0,84871,5,65,,1
1069,3QDNPtnUKwgrW5fpB67jpB3jpr1uVAqEm2,131474196,131474196,0,5,3,3,43824732.0,10000000,102974196,43824732.0,10000000,102974196,72238,4239.5,638,7841,0.0,0,0,17,112,,1
1070,16imQRubKhNQ68TbnomncdKmX9b9nh4sCv,44543448,44543448,0,20,19,19,2344392.0,20380,20103627,2344392.0,20380,20103627,854891,47483.38888888889,1562,493069,10.555555555555555,0,190,17,819,,1
1071,36Bkc5Zeu7HUSJbTayEkc2cUBF3vaWreKF,165591218,165591218,0,132,99,131,1402590.393939394,6144,23344200,1264055.0992366413,6144,23344200,16843975,25770.979591836734,0,128217,0.0,0,0,381,1663,,1
1072,bc1qp096xgq4dreeyyvs0uqsff0uww8txg2r0hvcv3,3407640,3407640,0,2,1,1,3407640.0,3407640,3407640,3407640.0,3407640,3407640,6721,0.0,0,0,0.0,0,0,2,68,,1
1073,3Eky2SeJxLTZsDQM5KKghEUCu9E1KhxxqV,2412165,2412165,0,2,1,1,2412165.0,2412165,2412165,2412165.0,2412165,2412165,1918092,0.0,0,0,0.0,0,0,1,3,,0
1074,1AVRBshwRTH7a2pX9NwPcCh3tAXS3SsvBV,138877984,138877984,0,50,25,25,5555119.36,511107,15231755,5555119.36,511107,15231755,2984973,123845.66666666667,5163,340819,124373.875,2044,341581,57,379,,0
1075,3Kr495DhSQTb8oGiQWkzGuJaqRRKwjXbwB,237011291,233397663,3613628,703,21,82,635242.380952381,104250,1477804,393339.5243902439,62655,1477804,2201019,53556.8,540,226871,27173.074074074073,0,115685,7280,1197,,1
1076,bc1qfgqm2xdqrmjfvt4l5cmyapzhnwuhqfn4j6k8dg,7319937,7319937,0,7,4,4,1829984.25,42164,4000000,1829984.25,42164,4000000,75105,22893.333333333332,7783,52225,21455.333333333332,0,62233,15,50,,1
1077,bc1q6chg5h3uydde3v5rh5730v0mt0yfvr9tsf43ua,64947,64947,0,2,1,1,64947.0,64947,64947,64947.0,64947,64947,1078461,0.0,0,0,0.0,0,0,2,3,,0
1078,bc1qk2mum0n5h9qwgssq32p6ncgkrk7k47sz0s7ahf,934,934,0,2,1,1,934.0,934,934,934.0,934,934,3026008,0.0,0,0,0.0,0,0,3,3,,0
1079,1LhN1RgVv78hbvmoqHg9vZabaprAj9PB2X,1603527,1602927,600,8,7,6,229075.2857142857,600,1000000,267154.5,1157,1000000,765825,106387.33333333333,5197,545430,0.0,0,0,7,7,,1
1080,bc1qjsyr8lnzt8fvgdnhasr39p2dwc55ta4atlnk2v,15117630,15117630,0,69,37,37,408584.5945945946,35589,2480538,408584.5945945946,35589,2480538,17327984,479102.8888888889,134,2379601,479274.0833333333,0,2418962,114,3071,,1
1081,bc1qknxyy28eksdxsup8e4vyfdsa8t47umep5jpzek,2236109,0,2236109,1,1,1,2236109.0,2236109,2236109,0.0,0,0,0,0.0,0,0,0.0,0,0,1,1,,1
1082,35HRhEousJ3YkgbKaL1nsrCn8ETeaZwu9A,731755,731755,0,2,1,1,731755.0,731755,731755,731755.0,731755,731755,529894,0.0,0,0,0.0,0,0,4,3,,0
1083,17i8LDTdrzMt9FrTTgaCr1qYLqajdMyHbK,14635627,14635627,0,49,36,36,406545.19444444444,12141,2614446,406545.19444444444,12141,2614446,38634816,1088183.4,690,12738476,1074489.0857142857,0,10976086,11,320,,1
1084,bc1qj8rwxusvayny3da36ar7g8d4mv8fa5mmnkltez,1012674,1012674,0,2,1,1,1012674.0,1012674,1012674,1012674.0,1012674,1012674,2506,0.0,0,0,0.0,0,0,3,3,,0
1085,1Bqc3E9DAUWMdpcpUGWFij1m1fqgG8AVBZ,747110494,747110494,0,1689,50,51,372184.16,50682,1917940,561828.2156862745,50682,10044031,4093107,79669.79591836735,233,620211,81862.14,0,604804,1929,217,,0
1086,bc1qndht5h64e22ap9ylf9lp5nn4crmfjv0yv9aeax,11000738454,11000738454,0,300,71,73,34586492.887323946,304639,225248460,35001609.38356164,304639,225248460,1214268,17341.871428571427,14,259045,16803.26388888889,0,262386,50,17,,1
1087,bc1qhfdvn656wzegrdxwp9dkwthu40gz3lqxvwr2nd,7055345,7055345,0,2,1,1,7055345.0,7055345,7055345,7055345.0,7055345,7055345,28076,0.0,0,0,0.0,0,0,1,2,,1
1088,35hmFQ4pd3mzHEodP6NiQVMQRtahEpowa2,172909425,172909425,0,164,49,53,2032785.2448979593,351022,8205399,1991055.8113207547,351022,8205399,24229993,492384.0,197,3716810,465961.4038461539,0,3563734,4396,2196,,1
1089,bc1qzxdxlw8neggunlq5g752m3mkwnc37pxn4uluhk,76550897,76333099,217798,155,101,121,569228.4158415842,1856,7384917,528341.2975206611,12036,7384917,30493470,304934.7,0,3757944,252349.025,0,3897436,64,1569,,1
