,Address,Total_Rec,Total_Sent,Balance,N_TX,N_Rec,N_Sent,Avg_Rec,Min_Rec,Max_Rec,Avg_Sent,Min_Sent,Max_Sent,Time_Between_FirstLast,Avg_Delta_Rec,Min_Delta_Rec,Max_Delta_Rec,Avg_Delta_Sent,Min_Delta_Sent,Max_Delta_Sent,Unique_Rec,Unique_Sent,Month
1939,bc1qw5ap3nrjxnkdkaq6gdnpvlh0aa3sv7e5542vej,552652,552652,0,2,1,1,552652.0,552652,552652,552652.0,552652,552652,857662,0.0,0,0,0.0,0,0,1,3,3
1940,1GHvSaTbqEW6HjHFoiymEQPxghx5BeV2xG,146355368329,146355367546,783,2412,99,121,33211581.92929293,783,114294479,28245386.6446281,626,114294479,4338399,44269.37755102041,26,3414393,7788.95,0,292129,35,348,3
1941,3MYTUotSxrgLttfn5QPNNNinXwtpMXhD3m,749322,749322,0,2,1,1,749322.0,749322,749322,749322.0,749322,749322,2132,0.0,0,0,0.0,0,0,1,2,3
1942,36Q8rwWcikMtJXsXDDjWQAbMMCepdLGBJB,98089043,98089043,0,101,51,52,1922514.0588235294,187375,7125701,1886327.75,40826,7125701,14915406,190001.88,0,1391358,266506.0588235294,0,1904771,7200,418,3
1943,34kT4JbQZWvRV3ZJGtpF68bVjxP4yWkRLA,3558778,3344306,214472,35,18,17,197709.88888888888,10552,1108053,196723.88235294117,10552,1108053,25721539,1513031.705882353,2044,18384869,1014377.0,50,13020528,7885,232,3
1944,bc1qr2e79y9xpyp8lnrxju9ggshesu65sy86je9ht0,687899,687899,0,2,1,1,687899.0,687899,687899,687899.0,687899,687899,101590,0.0,0,0,0.0,0,0,1,3,3
1945,bc1qzt6d66p2tfp3e6v72v3hrhkqaywdljnpwav444,5182232605,5182232605,0,527,71,74,3593477.2535211267,2869,43527384,3468030.9054054054,2869,43527384,8141919,116294.81428571428,444,1835928,111533.13698630137,0,2146561,42,77,3
1946,3K1t9sPLJDg5MScPBBL5PgA894nTCGiwnV,874148,874148,0,2,1,1,874148.0,874148,874148,874148.0,874148,874148,1890862,0.0,0,0,0.0,0,0,6,3,3
1947,bc1qgws04nzczk33rlnz9djspskpwq6uur40w4tjw5,2460,2460,0,2,1,1,2460.0,2460,2460,2460.0,2460,2460,20589119,0.0,0,0,0.0,0,0,8,3,3
1948,17S7a3jrjmSJWBWCZKpE3T1Jt9MK87LKyC,94116542,92204524,1912018,23,16,14,5882283.875,861826,9086827,6586037.428571428,3095310,9086827,6124137,319327.6,2432,1012893,464596.07692307694,0,3285768,2,17,3
1949,bc1q7twyszsj0mhsfvn7ngm2yg3qqy9redt5qafk5z,2545861,2545861,0,2,1,1,2545861.0,2545861,2545861,2545861.0,2545861,2545861,309017,0.0,0,0,0.0,0,0,1,3,3
1950,bc1q5mqd2pxcq450y4dhpagyj77zulks2ffpuwc4fu,5829110,5829110,0,2,1,1,5829110.0,5829110,5829110,5829110.0,5829110,5829110,6729,0.0,0,0,0.0,0,0,1,2,3
1951,bc1qlk7gkqsx02n5d7z8tuvawhzmk2lhsvsc4uh7f0,207427,207427,0,2,1,1,207427.0,207427,207427,207427.0,207427,207427,12680,0.0,0,0,0.0,0,0,1,3,3
1952,bc1qdefyqqr7j46xdj827990pnsc6df3kmlkts940a,1814123,1814123,0,2,1,1,1814123.0,1814123,1814123,1814123.0,1814123,1814123,1623,0.0,0,0,0.0,0,0,1,4,3
1953,bc1q775svn70ttk07f7jqpv7fqzt3uggztufwnl7gn,277161,277161,0,2,1,1,277161.0,277161,277161,277161.0,277161,277161,132,0.0,0,0,0.0,0,0,1,3,3
1954,16AhfufyRDjEMBnQAsTVKY2wpwerzBY6iv,11927,11927,0,2,1,1,11927.0,11927,11927,11927.0,11927,11927,324088,0.0,0,0,0.0,0,0,2,2,3
1955,bc1qwf4zfan29get3k2ls2eyyhg9zn5534lhsgdufa,264832,264832,0,2,1,1,264832.0,264832,264832,264832.0,264832,264832,195696,0.0,0,0,0.0,0,0,6,3,3
1956,3P3BebPQwy3acHtnKGx7wPPYYNhrbAxfjP,1276738722,1276738722,0,970,50,50,1063390.02,34724,8578634,1063390.02,34724,8578634,36462268,728098.5918367347,4061,5951956,743980.0204081633,137,5779755,6948,324,3
1957,3Nbbp9kBcVEog9cb8NstfxqEs5QPhW9FCR,509725,509725,0,2,1,1,509725.0,509725,509725,509725.0,509725,509725,824151,0.0,0,0,0.0,0,0,7,3,3
1958,bc1qkp959lhlmhlh93v28l3wchhzemkh64jva6nvms,166465,166465,0,2,1,1,166465.0,166465,166465,166465.0,166465,166465,17946,0.0,0,0,0.0,0,0,9,3,3
1959,3AgjvnN5sKocmsCS65p51nGk2gYFMFoGJF,6516211,0,6516211,56,56,1,116360.91071428571,15437,250000,0.0,0,0,5127501,93227.29090909091,1594,648409,0.0,0,0,74,527,3
1960,395SYnbmzwuB1nmHxAQUonbURjUMsFbhh8,347138,347138,0,2,1,1,347138.0,347138,347138,347138.0,347138,347138,18404,0.0,0,0,0.0,0,0,972,3,3
1961,bc1q8v75kku6y30vpdymkxyvt09xpwlv2fpmvsv84h,904271,904271,0,2,1,1,904271.0,904271,904271,904271.0,904271,904271,61,0.0,0,0,0.0,0,0,1,3,3
1962,bc1qm4gmvzze2xm7nwkjmk3zmm0rxmyzfwvrx57ws6,197694360667,197560190747,134169920,2566,99,99,108286167.95959596,124102,2212150000,109548363.71717171,124102,2212150000,4502817,45947.11224489796,16,342696,45094.71428571428,0,417510,9,42,3
1963,3K9aBTvp29qYQtQ9wuaZHmdCJYBo2THKzG,1294762,1294762,0,2,1,1,1294762.0,1294762,1294762,1294762.0,1294762,1294762,74345,0.0,0,0,0.0,0,0,194,1,3
1964,1JDWps7USX4b82bKEre4BGPSe8NmniDvVp,19428226,19413226,15000,73,40,39,485705.65,5000,5000000,497775.0256410256,5000,5000000,190792857,4173344.153846154,0,120007220,5019903.868421053,0,119974121,132,150,3
1965,39yURnG9UEu71uk1nSnzUxEWWnXC2gDTU5,7873900,7873900,0,10,5,5,1574780.0,132224,5468529,1574780.0,132224,5468529,3397390,85010.0,526,237140,837360.75,210119,1708522,62,318,3
1966,bc1qweqdc5ux4pupgvvnr4tuu07g3hhfjq679l08qh,2850258,2850258,0,2,1,1,2850258.0,2850258,2850258,2850258.0,2850258,2850258,1662,0.0,0,0,0.0,0,0,1,3,3
1967,1KxP2NXB5JA4LA3S9a12rAR8AHtNtAUvch,2614232,2614232,0,9,5,5,522846.4,215738,1429220,522846.4,215738,1429220,75134382,18769422.5,817,53980186,18777099.75,0,54914242,223,195,3
1968,bc1qguux2au3qgjzj6r3ae3m50hrge07ct3v3v8lf7,627958,627958,0,2,1,1,627958.0,627958,627958,627958.0,627958,627958,1292,0.0,0,0,0.0,0,0,1,3,3
1969,19juDc8EfPjF4jqKCFnbBBmQRzr9ZK5KTM,22053,22053,0,2,1,1,22053.0,22053,22053,22053.0,22053,22053,178311,0.0,0,0,0.0,0,0,1,3,3
1970,bc1q9xcwfxpfdcsjnly44uvhmnh8zr06xwmt357eus98xgmnhmgwjlys6ez4yu,5606,5606,0,2,1,1,5606.0,5606,5606,5606.0,5606,5606,7,0.0,0,0,0.0,0,0,1,2,3
1971,bc1qmr35hf8q0m7qqrxmy9jlru5cfl8v5usnn05tvr,1730956651,1730692460,264191,280,95,106,6030297.242105263,15561,94066933,6455021.877358491,15561,94066933,30282222,322151.2978723404,17,6800634,288402.1142857143,0,6991946,93,951,3
1972,bc1ql63j2recxxsca3ga9geuxvckkn9m7uk9etcvhw,558404,558404,0,2,1,1,558404.0,558404,558404,558404.0,558404,558404,427,0.0,0,0,0.0,0,0,1,1,3
1973,bc1qs9z3uqjrf04d5musqw7yhmpnskt5vuzugfgh6n,2444,2444,0,2,1,1,2444.0,2444,2444,2444.0,2444,2444,32084,0.0,0,0,0.0,0,0,4,2,3
1974,bc1qfe8fjac3nveeavxps844wu3y2qgk5clqnpqfjp,1531858,1531858,0,3,2,2,765929.0,718253,813605,765929.0,718253,813605,21551,0.0,0,0,0.0,0,0,4,4,3
1975,bc1qnvt07flyh09h2vs79l3jwpzdhh2ws0nsgqjltj,91798500,91798500,0,30,15,15,6119900.0,954000,30998000,6119900.0,954000,30998000,31295987,2235368.5714285714,149568,15135495,2234591.4285714286,153158,15140311,122,375,3
1976,13SgYuK22W4ffTAaoqxw48o4m1b7sjEnQE,52018,52018,0,2,1,1,52018.0,52018,52018,52018.0,52018,52018,1566174,0.0,0,0,0.0,0,0,1,3,3
1977,bc1qm8c4xw349egnyvpsknv4y4elwyggff263gkwdh,41512766,41512766,0,223,69,72,396246.6231884058,1436,3191428,384175.8333333333,1436,3191428,5321721,75709.9705882353,72,977593,74929.87323943662,0,966765,121,3927,3
1978,1Mp9JBNALWBHnyn5G5zPfx2w2jTngkPE6U,1071655593,1071655593,0,72,36,36,29768210.916666668,793432,200000000,29768210.916666668,793432,200000000,81349595,2324207.8285714285,53395,35710905,2322524.6285714284,14,35145264,5171,107,3
1979,bc1ql5xql9np65rwrkkc432m6mj77mun62nlgvpmvr,507531,507531,0,2,1,1,507531.0,507531,507531,507531.0,507531,507531,4104,0.0,0,0,0.0,0,0,1,2,3
1980,bc1qm5h0amhkdc9jsjhmrm7fdsygx8pm47sh5e238z,17720119,17720119,0,29,28,28,632861.3928571428,119369,2082924,632861.3928571428,119369,2082924,434798,15932.222222222223,119,98553,15998.925925925925,0,98553,6,77,3
1981,bc1qqa8ptm5wq4867z7kxhcs77zw7utk2rjravpgf3,27806,27806,0,2,1,1,27806.0,27806,27806,27806.0,27806,27806,21684137,0.0,0,0,0.0,0,0,1433,2,3
1982,bc1qahnhaglefha8jun6609zgved2x6v2kujxz027n,311114263,311114263,0,281,73,75,2110831.397260274,64840,7578945,2079720.7466666666,64840,7578945,24218772,336368.97222222225,229,7009501,327280.7027027027,0,5350718,37,126,3
1983,14BrUp1b9ffRW8ACvwfTkCBV4rcTFbiGdd,28912390884,28909983297,2407587,19177,80,85,2588042.3,70740,38061841,2640878.564705882,8526,38061841,2638736,33401.72151898734,6,2327470,23862.511904761905,0,1740040,901,784,3
1984,bc1q3yquqydkvx0597p6nhy476ph7cmzgqsrrukjkr,284222,284222,0,2,1,1,284222.0,284222,284222,284222.0,284222,284222,231460,0.0,0,0,0.0,0,0,1,2,3
1985,31kMnf7G33VXUkGdtjbSHdwkzkRbDyZ9zj,2271000,2271000,0,10,5,5,454200.0,40000,800000,454200.0,40000,800000,22980960,5743335.5,177333,20909384,5742112.5,176629,20899659,465,442,3
1986,bc1q6hed8rz8nq5wzl60cevsrgqt35ytgkezeuka7xweltg72y3ef73s8xtpz7,1952360,1952360,0,2,1,1,1952360.0,1952360,1952360,1952360.0,1952360,1952360,2891,0.0,0,0,0.0,0,0,2,2,3
1987,bc1qy60u5y8w3zm3xk2umt0uc09zg2wql4vacu8qc6,4417897457,4360032457,57865000,311,59,58,34771504.0,1182193,125291000,34400681.93103448,1182193,125291000,40997923,702888.8275862068,1111,3033541,707776.5438596491,0,2921624,16,1421,3
1988,3QbRDmiRrE3way1mjtezfaDTsqChR35pBS,184357,184357,0,2,1,1,184357.0,184357,184357,184357.0,184357,184357,736,0.0,0,0,0.0,0,0,526,2,3
1989,bc1q2w75rgx3v4r7z0mpmnghxzrz3vw4mwx8jnjl7f,395346,395346,0,2,1,1,395346.0,395346,395346,395346.0,395346,395346,19220151,0.0,0,0,0.0,0,0,2,2,3
1990,1957LD8sWj3sb3RLMJaHrLeLPRo1LsFR1E,385465,385465,0,2,1,1,385465.0,385465,385465,385465.0,385465,385465,195,0.0,0,0,0.0,0,0,2,3,3
1991,3PzQ7BWb3rewF97eSoGwYWAJBTaV8syZQg,1400268,1400268,0,68,34,34,41184.35294117647,26565,175111,41184.35294117647,26565,175111,22926164,693953.5454545454,355670,873106,694048.0,355997,871552,164,23328,3
1992,35zD5f5pSw83wqSr4y2meMkLtyz76F2K5E,1293075570348,1292875570348,200000000,31551,60,66,65484078.4,840046,200000000,63722607.75757576,840046,200000000,827347,13795.271186440677,126,47577,12728.415384615384,0,65629,168,102,3
1993,3BvGUa8PYwnBKNUombe9t1CKwkZun3kELp,418476000,418476000,0,32,16,16,26154750.0,304000,400000000,26154750.0,304000,400000000,22010188,1466557.8666666667,276042,2851166,1467073.8666666667,275248,2861148,805,382,3
1994,bc1qkheseqvger5062rx3cxl4wn3ezukr4hjetccvn,62902046,62902046,0,151,60,60,722841.9166666666,43667,1200000,722841.9166666666,43667,1200000,13840429,234575.66101694916,0,791976,234543.69491525425,0,1067545,32,82,3
1995,bc1q8as0xr4939cntpdqe3yyyppcefw64jag6qg4xy9uf7z08fc8kyvsfnugd3,500000,500000,0,2,1,1,500000.0,500000,500000,500000.0,500000,500000,3144277,0.0,0,0,0.0,0,0,3,5,3
1996,bc1qp3g79n39c5mvz9njj82p442je0hhs3nleh50t5,128873031,128868733,4298,157,97,98,1012907.2474226804,769,9478091,1022360.9897959183,1449,9478091,23649211,246306.83333333334,0,5311393,243771.50515463916,0,5313315,57,5492,3
1997,bc1qjvc8dn9y2wm29q5plt0wp5znj8xj3vuxw8hwhs,39754,39754,0,3,2,2,19877.0,7378,32376,19877.0,7378,32376,701236,0.0,0,0,0.0,0,0,2,2,3
1998,bc1qtvqjhl72wjzyvvhrvt2yrfnnwg2aghnvtt8n8m,81089774,74054599,7035175,199,98,83,670578.806122449,4661,7993493,707006.6024096386,4661,7993493,25054022,258288.88659793814,15405,690927,293093.0243902439,0,10529623,180,19968,3
1999,bc1q7thrgxn8ev8zdh79tm0t89ph3wkav7u9vmhe0m,418867993,418867993,0,34,22,22,19039454.227272727,14505,76769737,19039454.227272727,14505,76769737,38885049,1757770.238095238,3062,7958009,1851651.4761904762,0,8131501,28,115,3
2000,bc1quxper03h5825ea555hj506ggjs6pf568x9mpfg,837528315,737412785,100115530,13,11,7,76138937.72727273,16964,300000000,105344683.57142857,353045,300000000,93855871,9385587.1,214,72878969,15642392.833333334,1078,72878447,5,134,3
2001,bc1qfup0auh32y020n0yl34an9rafrce3mhx9luahc,33533261,33524514,8747,113,100,99,315087.23,748,2368900,319706.0808080808,1581,2368900,20565328,207730.58585858587,201,2140879,209850.2857142857,0,2331757,37,8738,3
2002,17q1XkSwJ4ZSiaR1SqLvWc6kX13ez4Ajov,20517143584,20517143584,0,15106,76,90,1899828.5921052631,35462,20101812,2058947.111111111,35462,20101812,22618142,300294.28,19,16160066,254000.96629213484,0,16160018,129,1786,3
2003,bc1qqwftv83dpumqtrregqfvay5pqkr36d85rhsr9f,319610,319610,0,2,1,1,319610.0,319610,319610,319610.0,319610,319610,5017,0.0,0,0,0.0,0,0,1,68,3
2004,3R1jYX8ttdgBDvQkMSwstM4mmz4pkwdHdS,3281367839397,3278631793667,2736045730,1653,100,101,773628241.96,57455,3457200600,765182426.4554455,8000,3457200600,5234279,52871.50505050505,53,680858,45700.05,0,680858,166,93,3
2005,bc1qccdx60chsgy73rjr9stjvwj8ge5q2szmhtjws2,2154990654,2154990654,0,3373,97,104,613982.1855670103,24449,2923403,615134.6730769231,24449,2923403,153840,693.6979166666666,0,3299,1284.7475728155339,0,91126,97,2,3
2006,32iwinwCu9V61t9Yk173wqfcMrMWvJTJjB,176802,176802,0,2,1,1,176802.0,176802,176802,176802.0,176802,176802,2725,0.0,0,0,0.0,0,0,1,3,3
2007,bc1q0rmaehzyvydg50u7as8h8e5syn6h0j43u64nhx,3300838,3300838,0,2,1,1,3300838.0,3300838,3300838,3300838.0,3300838,3300838,5128,0.0,0,0,0.0,0,0,1,3,3
2008,1JYBHYM3YxYZqKqHY4kcSAHHMWC7Xvo59A,241573733,241573733,0,23,22,22,10980624.227272727,1984826,36000000,10980624.227272727,1984826,36000000,5320573,253348.14285714287,107,1986649,252819.19047619047,0,1986649,5,19,3
2009,bc1qa7hrp38uqxacyygpvz2mgz4x7lvaghruhly87y,1740784963,1740784963,0,272,55,55,9319068.145454545,87496,114928081,9319068.145454545,87496,114928081,40215885,735895.6296296297,85889,3110395,744554.9444444445,0,3180772,381,101,3
2010,1GXPXq47M3NuEevy2pmWHChDwawEWS93wU,62719071,62665929,53142,1183,50,50,73635.5,31830,141731,74463.7,31830,141731,4667074,87988.48979591837,16818,367708,95246.40816326531,16801,367698,144,9888,3
2011,bc1qynd48pf4pac2tz8cgw3ec7wwgzg0m0aem0asp5,137032872,137026290,6582,436,100,103,303833.25,2246,1951557,316659.8155339806,2246,1951557,1263922,12766.888888888889,37,233723,12383.009803921568,0,255750,66,346,3
2012,bc1qf9z3sdvn0a3we07hgjdgmfneeknshdkz6yz4lm,10437,10437,0,2,1,1,10437.0,10437,10437,10437.0,10437,10437,421,0.0,0,0,0.0,0,0,5,3,3
2013,bc1qwesc54gn4wcae3xguh6wn3n4pr0rkunyudvle2,1507,1507,0,2,1,1,1507.0,1507,1507,1507.0,1507,1507,693638,0.0,0,0,0.0,0,0,2,2,3
2014,bc1qlldh5vr57x8zq7cqgk7meg632ql8gcwl5l6akf,77946167,77946167,0,87,47,47,1658429.085106383,2417,10221920,1658429.085106383,2417,10221920,63620424,1382995.652173913,428,8468734,1382857.3695652173,0,9237700,2650,1208,3
2015,bc1qhhptasrl20fsl3r70jzxnuwt9w28ql2fksjt2u,1824220,1824220,0,4,2,2,912110.0,886391,937829,912110.0,886391,937829,855077,0.0,0,0,0.0,0,0,5,386,3
2016,bc1qg38jan34h6p5ghkvzf5hy528nnwlrqfh9w34zs,225124738,216430260,8694478,221,85,84,1408733.2470588235,1671,6674344,1377647.119047619,1539,6674344,28742135,342168.2738095238,3975,8858177,346290.7831325301,0,9054689,15,22,3
2017,1GijTcMMkhFeHp5kFiXaRZ8cGbiehst81H,28880523203,28880522488,715,23093,76,81,1324011.605263158,715,37916487,1295183.012345679,2538,37916487,7627667,101637.78666666667,22,2981051,95305.8,0,4907868,131,1225,3
2018,bc1qnv4pxw0f3lqlekfxm0f04q99l8em89eyh44s53,184884,184884,0,2,1,1,184884.0,184884,184884,184884.0,184884,184884,152287,0.0,0,0,0.0,0,0,6,3,3
2019,bc1qxul34x90gk98xqzyajuxfm09pd04afve0z0yhn,69243541,69243541,0,2,1,1,69243541.0,69243541,69243541,69243541.0,69243541,69243541,2891,0.0,0,0,0.0,0,0,1,3,3
2020,bc1q70p23zhcxvfgjudq52ckez9pl55eqtgudl8nvq,3224078,3224078,0,2,1,1,3224078.0,3224078,3224078,3224078.0,3224078,3224078,391,0.0,0,0,0.0,0,0,1,3,3
2021,1MsS6RVgxed78dv1JpXFKCrTQEZdoYFZ8z,195818941,195818941,0,339,50,50,1608837.46,196127,10435885,1608837.46,196127,10435885,17278953,351101.7551020408,13864,4574174,352192.02040816325,1,4593585,1581,10,3
2022,1KqbtiJT59JMcwAAFwVygrVSGDkDyT9GZM,90661826,90661826,0,177,50,52,804122.36,334846,1817255,785216.7884615385,300822,1817255,18002773,363297.8367346939,37979,1256737,352995.54901960783,0,1190621,62,2024,3
2023,bc1ql9ap79uzagd3fmj9ahpqu66y4m7plzdaf285zp,6340970,6340970,0,2,1,1,6340970.0,6340970,6340970,6340970.0,6340970,6340970,10675,0.0,0,0,0.0,0,0,5,2,3
2024,bc1qj9z35fzfntkcfkv0frvgqzty6ygkyr77de5600,116633731,116633731,0,169,96,97,938130.8541666666,6969,6184000,930015.6804123712,6969,6184000,17686698,60839.336842105266,565,813154,184236.4375,0,11906961,24,69,3
2025,bc1qshdrz3zmsr80hz5unghsw2atwqhf6n7p6j655y,56584843,56583818,1025,162,98,101,375155.13265306124,1016,3059007,365676.35643564357,1002,3059007,7302427,75206.55670103093,0,5012479,72718.45,0,5014070,43,315,3
2026,3KMtVKFToiu5rsovFFKPnChJUCEaos5Do1,193371,193371,0,6,3,3,64457.0,41880,90112,64457.0,41880,90112,1124587,484885.5,30913,938858,556540.5,87877,1025204,144,4,3
2027,bc1qvzse90rt3403d5zqq9ejlwr7r95n32gx63uthw,342100,342100,0,2,1,1,342100.0,342100,342100,342100.0,342100,342100,454337,0.0,0,0,0.0,0,0,15,2,3
2028,3EZN5zMdtku5p9rm6CcxZsXz8HC59EC1p9,32664091,32664091,0,25,14,14,2333149.3571428573,62265,3385556,2333149.3571428573,62265,3385556,1282092,98082.15384615384,284,726778,97902.84615384616,0,728939,98,751,3
2029,1GofQaQL4Xo1BZMRi9GqgsNBsmg7jaFzBb,4617274,4617274,0,2,1,1,4617274.0,4617274,4617274,4617274.0,4617274,4617274,608020,0.0,0,0,0.0,0,0,4,1,3
2030,12BXxoHPUEVz6FBmC9Hvn18j62Gr3NrGqo,104499678,104499678,0,84,63,63,1658725.0476190476,457331,6620521,1658725.0476190476,457331,6620521,640122,10149.774193548386,122,257639,9856.838709677419,0,231941,159,9081,3
2031,1KvFbcLPk1Hw6MxRznCuKFiRDXVMtQJXi7,155708747,155708747,0,128,50,52,2334547.82,44604,24800000,2388863.2884615385,44604,24800000,32583178,661523.224489796,120,5822963,638885.8431372549,0,5745608,1546,481,3
2032,19MVaC6BM9pxuTJk1ZL9kJ72G253jBmSZV,452000,452000,0,2,1,1,452000.0,452000,452000,452000.0,452000,452000,29924,0.0,0,0,0.0,0,0,10,3,3
2033,bc1q050x22ua0nx05zg3ryq5xw52vz8dx0nm208dn8,23188406,23188406,0,2,1,1,23188406.0,23188406,23188406,23188406.0,23188406,23188406,1671,0.0,0,0,0.0,0,0,1,2,3
2034,bc1qglxft4pd5xfe5zhjjxvrahntrc6n4a24n5z5pk,27910,27910,0,2,1,1,27910.0,27910,27910,27910.0,27910,27910,1141109,0.0,0,0,0.0,0,0,1,2,3
2035,3JUE1gYKmTZ8NJE8ePHk7JEXik4kLTRrjr,65703,65703,0,2,1,1,65703.0,65703,65703,65703.0,65703,65703,17435,0.0,0,0,0.0,0,0,988,3,3
2036,12cLM1JpxfDhJUAQAVaCQTxAADLag7LbPU,1739162,1739162,0,2,1,1,1739162.0,1739162,1739162,1739162.0,1739162,1739162,4814,0.0,0,0,0.0,0,0,40,3,3
2037,bc1qqcaxlr6rtyj2lf742mdwtqgzvjt68clncpj80p,4636316830,4636316830,0,592,99,101,13351393.707070706,18980,40706567,13403048.623762377,18980,40706567,10234863,104435.98979591837,0,7547987,102348.63,0,4245534,14,146,3
2038,32CiJhoatKhNTK3embHXdu4pTGXZa8iDBR,73674231,73674231,0,328,36,65,816896.6388888889,53916,4742455,562849.5384615385,32527,4742455,9893414,75921.85714285714,219,549544,153721.875,0,953880,371,125,3
2039,1J8cdyC7AnyYwB8M5tEYqCHg8wJA9UMKMs,390439389,390439389,0,461,52,53,2978418.2115384615,285866,16953112,2942731.5849056602,285866,16953112,21057314,411135.07843137253,28,4134124,404948.3461538461,0,4132742,1282,78,3
2040,bc1qxx68saxvgpzvxaj384snkju8p3dp7dya6efenn,558873,558873,0,8,4,4,139718.25,39376,232118,139718.25,39376,232118,1336188,444599.6666666667,373289,547139,445075.3333333333,367111,563119,7,343,3
2041,17yLsSWyD6BJPfSSDC7cbDqNVFkeRoRizu,2576262264,2576241379,20885,368,93,94,4871202.010752688,12273,30093737,4827455.244680851,12273,30093737,6988042,75956.97826086957,2,1979718,75140.23655913978,0,1905199,5,96,3
2042,3EfCaFDLH9To1fDjK2B4PMWUFNyrp6BMEv,906015669,888752269,17263400,746,51,53,1609950.0784313725,96673,7729807,1982697.6981132075,292553,7729807,6044401,120888.02,37491,950401,98558.30769230769,0,1305055,18917,999,3
2043,bc1qq99tdqkvup09eymvry8dkv4f3fzlsyuq59zys9,2825,2825,0,2,1,1,2825.0,2825,2825,2825.0,2825,2825,384889,0.0,0,0,0.0,0,0,2,3,3
2044,3PFiqn3YeS2wXTHt5qPhbAHcPCz8rn97uH,2577251,2577251,0,2,1,1,2577251.0,2577251,2577251,2577251.0,2577251,2577251,26070,0.0,0,0,0.0,0,0,2,3,3
2045,bc1qt7x49nl8uq4880nzwe436f8n39lh6eeh4t29j9,813354042,813354042,0,1133,95,96,1290058.3157894737,13860,6689444,1313422.7604166667,13860,6689444,2569483,26446.521276595744,74,208250,27025.147368421054,0,264449,20,318,3
2046,33fGqUAKTSyB8pt7DMFZmEGzv6iQZs339U,1121013804,1121013804,0,188,53,53,10780615.867924528,10095888,12693991,10780615.867924528,10095888,12693991,5493581,104670.92307692308,57880,197917,104459.46153846153,0,241051,99,5486,3
2047,3PJ1UgrQLPBcMfL3BJwuEZ4U8b84PanUAV,270704,270704,0,2,1,1,270704.0,270704,270704,270704.0,270704,270704,686824,0.0,0,0,0.0,0,0,530,2,3
2048,128mjSBTcxaHj5Rc2Xu5RZqzdG6m4bbnTx,731047523,731047523,0,2242,96,118,622017.7395833334,367321,1276512,612554.0762711865,367321,1276512,3903139,41052.6947368421,0,1316863,33248.692307692305,0,1312537,7,8,3
2049,33UadtCfPcGvc4VNnqiQkfWD3QaEU81gTn,12703194,12703194,0,2,1,1,12703194.0,12703194,12703194,12703194.0,12703194,12703194,37003,0.0,0,0,0.0,0,0,1,3,3
2050,bc1qy25w5jqtyce653k65leg6tzqj36nyluc3xvpu6,21324729,21324729,0,2,1,1,21324729.0,21324729,21324729,21324729.0,21324729,21324729,788,0.0,0,0,0.0,0,0,1,3,3
2051,13ok737KVmFtS1CdVSsoDrZNJYZGUUWzNv,2138367,2138367,0,2,1,1,2138367.0,2138367,2138367,2138367.0,2138367,2138367,382,0.0,0,0,0.0,0,0,1,3,3
2052,bc1q4ffn8uhq8qcgp6suljrdl0pfqmmdqq3fz3lx9g,211846,211846,0,2,1,1,211846.0,211846,211846,211846.0,211846,211846,501,0.0,0,0,0.0,0,0,2,2,3
2053,bc1qsm5sy78km8nhc7qdu9mclrwd5y2mjajhem7nmfrhf9j0lhewvmlqy7n7z7,96621731,96621731,0,2,1,1,96621731.0,96621731,96621731,96621731.0,96621731,96621731,2616,0.0,0,0,0.0,0,0,1,2,3
2054,bc1q6u4wlzvuvpjazequuz5venrmftyygd522mp9e4,289179,289179,0,2,1,1,289179.0,289179,289179,289179.0,289179,289179,3192680,0.0,0,0,0.0,0,0,1,3,3
2055,bc1qxd8uyn0cwntd45j2u5eqvgq3fehjjry9dr3mvq,11193292460,11179900833,13391627,1023,100,100,7358612.51,52763,20240823,7350097.85,52763,20240823,5439080,54940.20202020202,70,352599,54940.20202020202,0,515391,6,349,3
2056,bc1ptaqvny5xmlkuqx60aezeyg7lwcy74r04um3rn5uqp89szv09dhlsetfw68,2114328,2114328,0,2,1,1,2114328.0,2114328,2114328,2114328.0,2114328,2114328,14,0.0,0,0,0.0,0,0,2,2,3
2057,bc1q2mtaefjk0efc55f79e8pdl94z992df6dq3729f,54366,54366,0,2,1,1,54366.0,54366,54366,54366.0,54366,54366,2002324,0.0,0,0,0.0,0,0,9,2,3
2058,bc1qm4gccdhmldypv6rrfmlqphrrcvqrfxtlnp3tgm,1058568,1058568,0,4,2,2,529284.0,199829,858739,529284.0,199829,858739,606304,0.0,0,0,0.0,0,0,1,49,3
2059,bc1q98au2cfza24zads9ztxd09spnmng9mnhyd5zee,200000,200000,0,2,1,1,200000.0,200000,200000,200000.0,200000,200000,2504,0.0,0,0,0.0,0,0,2,3,3
2060,bc1p6xfunkrdkjr9qp54cqfxxfklhl5yqsgtluw7pke2h3qffast0wds9g9hwh,746854,746854,0,2,1,1,746854.0,746854,746854,746854.0,746854,746854,86403,0.0,0,0,0.0,0,0,1,3,3
2061,bc1q49h04nxgfl6cu2jx24c0xd48qtrpdxfrp3fhg5,174948505,174932165,16340,190,100,118,859485.32,854,3811226,750184.813559322,3063,3811226,8717119,88051.70707070707,322,1781550,74505.2905982906,0,1954052,31,1542,3
